Time,Price,Items,MCFU
1361,87.15,23,6
1530,77.34,19,7
2580,56.47,34,8
1400,47.3,16,2
1222,105.23,17,7
2195,102.37,28,8
1773,83.13000000000001,20,1
3069,124.16,33,9
1145,23.39,14,5
1833,66.33,16,6
2248,174.09,31,7
2015,104.91,28,6
2394,52.2,24,7
1195,23.14,12,4
828,27.51,7,3
2519,175.46,36,8
3709,165.14000000000001,43,8
735,35.87,10,4
2096,150.18,38,8
1368,59.74,18,6
1614,76.46,16,6
2077,78.34,19,7
2470,121.31,31,6
1690,149.57,31,8
1244,32.11,20,6
340,14.870000000000001,8,2
3325,104.5,22,5
4385,235.53,55,12
866,67.63,18,7
1374,85.23,17,6
1573,53.94,15,3
1860,47.95,14,1
781,15.92,8,2
1355,104.46,20,3
1923,76.73,17,4
1174,59.57,21,5
2789,94.85,22,5
1567,24.42,15,2
3376,120.99,31,7
1053,52.620000000000005,16,3
1308,102.44,21,8
3161,98.86,52,10
1862,36.71,14,5
2717,106.69,29,9
1199,85.73,17,4
2805,55.51,31,5
2138,165.9,35,6
1112,105.3,21,6
554,38.01,10,3
1919,79.29,24,6
1711,51.04,15,8
1955,52.69,19,6
2000,20.23,12,3
1772,81.46000000000001,21,11
1579,84.05,22,8
1141,40.99,19,9
5164,194.84,44,17
1517,45.58,22,8
881,54.75,16,3
945,18.91,7,3
1546,50.99,16,3
2659,120.11,28,4
2806,143.24,34,16
1943,128.51,25,8
2342,132.0,37,11
1236,56.91,16,4
1422,68.42,20,7
4036,133.24,37,9
991,48.84,16,5
1099,8.27,9,2
3035,59.58,34,4
2063,148.67,33,10
1174,89.96,18,7
1052,38.97,16,5
931,59.88,15,6
2016,86.97,23,7
1685,81.4,18,6
3128,74.4,37,9
1485,104.63,20,1
884,50.21,21,3
2164,111.93,29,7
4485,169.75,44,12
1912,128.54,35,8
1221,68.72,24,6
3255,104.57,32,9
4346,377.6,86,14
1103,12.91,13,2
1643,39.5,14,7
2140,52.32,30,8
1124,22.58,14,4
1839,102.19,23,4
2080,69.23,21,7
1709,78.57,20,5
2132,28.97,19,4
511,21.38,13,1
1136,27.5,18,4
4102,266.23,58,16
1279,37.06,13,4
1152,56.04,14,6
1782,63.89,17,3
1346,41.79,17,4
3504,98.3,25,7
2519,105.03999999999999,26,7
1946,50.68,29,10
1379,88.95,17,7
3199,182.97,35,5
2100,52.4,21,5
2505,94.53,39,4
1064,80.92,19,9
1769,131.18,30,9
896,17.11,10,1
1467,21.01,17,8
1800,24.84,8,1
1710,110.59,26,7
752,24.87,7,0
1282,52.4,17,5
1535,22.65,15,4
977,65.21,19,2
4431,173.11,44,7
907,65.16,14,3
2158,118.96,29,5
2354,69.73,20,10
3547,198.64000000000001,54,15
1508,69.97,17,7
2622,105.92,33,8
3258,65.44,18,3
2207,63.68,23,10
1257,62.97,17,6
1232,19.35,13,2
1443,38.65,12,3
3024,107.36,33,10
1258,64.25,16,7
1970,117.47,30,8
889,2.62,4,0
1275,53.91,14,2
2333,153.87,27,1
1395,81.2,15,7
3511,272.5,68,20
1540,11.8,6,2
3998,250.69,44,11
2036,74.47,36,9
1545,86.84,19,3
1929,48.35,24,9
2314,105.52,28,8
1081,26.3,15,4
2062,106.78,41,10
1920,73.34,20,2
752,57.26,14,1
696,51.54,10,1
1609,61.480000000000004,18,4
1076,53.95,16,7
3665,131.65,25,6
1280,39.56,13,6
2341,53.35,20,4
1318,86.23,14,5
1240,71.23,22,6
1597,76.35,20,7
593,3.7,4,1
2101,33.33,16,6
1558,40.42,24,10
1412,64.04,12,2
2178,102.09,25,6
1036,49.03,11,2
1685,49.45,27,6
1310,5.41,7,2
2657,145.6,29,5
2256,139.79,37,8
1641,45.18,20,8
1474,30.45,17,4
2342,88.02,37,8
2960,49.46,23,6
3791,142.55,35,8
2117,126.71,24,8
1957,66.74,14,4
2110,53.64,26,7
907,50.11,16,8
2827,60.35,25,2
1255,110.61999999999999,24,2
3013,109.44,26,6
1717,77.87,22,7
1344,103.42,22,3
1815,105.06,25,3
2120,81.12,23,5
1939,112.35,23,6
2389,62.42,29,7
1488,62.89,14,4
4206,122.96,32,9
2042,50.57,18,5
1378,55.53,26,7
2276,123.08,33,8
2674,121.92999999999999,31,10
5076,109.11,35,7
2554,40.1,23,8
1087,62.47,17,6
888,62.95,11,3
1826,26.54,18,9
1318,18.3,13,4
3058,162.73,46,7
1604,37.42,22,6
1452,96.49,23,5
2892,96.93,23,10
3094,69.58,41,16
3021,45.48,30,4
1500,73.93,21,9
2337,47.73,28,8
2351,79.51,22,7
1604,41.62,14,2
1152,71.34,21,4
1600,72.36,21,6
1218,19.82,9,0
1755,75.9,24,9
2744,176.31,36,14
2563,251.9,39,6
5556,399.55,87,18
1463,21.02,18,4
1607,67.1,17,1
2029,112.78,31,9
2495,30.87,19,3
2605,52.05,32,11
1491,98.34,24,8
1566,75.4,19,11
1384,74.6,14,6
1312,81.18,25,4
1205,89.99,23,8
4708,163.74,42,10
1368,85.52,14,2
1088,61.07,14,5
2126,34.82,9,2
1617,76.31,23,3
2034,92.68,19,4
380,17.23,5,0
1414,83.9,19,4
3101,27.43,17,4
818,25.669999999999998,13,5
695,25.29,10,1
1851,58.13,21,5
253,25.82,7,1
1468,68.0,20,8
1804,97.35,34,8
2126,115.98,26,5
3308,72.57000000000001,39,11
3630,149.98,35,8
1392,47.41,14,6
2889,125.63,30,8
6246,119.93,41,8
1439,44.56,16,4
1558,112.95,26,9
892,50.19,16,8
1530,79.0,16,4
1922,98.39,35,12
2465,127.93,36,9
2801,54.24,25,6
1363,93.92,20,4
4002,144.83,31,9
1423,19.63,7,1
3245,112.55,23,4
1377,48.13,13,4
1400,91.92999999999999,19,1
1260,95.84,22,5
659,48.37,13,4
6543,309.04,77,22
2284,143.12,35,8
1918,90.13,22,7
2771,73.91,28,10
1110,114.77,21,4
2240,70.88,16,6
1090,65.4,19,9
3033,94.81,55,10
1925,105.33,25,5
864,68.78,12,4
1683,101.76,24,8
3849,147.84,39,10
3982,89.5,42,15
855,21.36,10,3
500,13.9,8,3
1471,88.18,21,7
2055,30.45,18,7
2118,28.490000000000002,27,2
3055,227.55,51,8
1972,58.01,22,7
2253,84.62,23,4
3270,159.25,40,6
1678,63.64,15,2
1793,107.55,28,5
817,18.169999999999998,9,2
2631,163.5,35,8
871,27.009999999999998,14,2
833,43.66,12,5
1661,106.31,25,4
895,43.71,9,3
1777,140.01,31,7
657,10.969999999999999,8,4
822,33.04,9,1
1832,62.39,17,5
2023,39.04,21,4
2081,98.33,27,6
1589,52.92,17,4
2366,109.64,26,6
3851,49.99,27,4
2236,226.66,41,12
2918,138.68,44,11
2514,144.08,28,8
2068,80.88,20,7
1602,71.08,13,2
1611,101.62,26,4
2124,29.45,16,7
1914,36.24,21,8
3242,171.21,37,13
1066,57.51,16,6
1440,113.24,26,5
1453,106.49,26,6
1245,25.88,11,3
1399,23.09,12,3
1074,49.64,11,3
687,8.23,6,0
1805,29.25,16,1
3139,127.01,36,9
1426,53.47,14,5
1775,172.15,35,5
3643,137.79,29,11
2442,107.65,24,8
2261,58.64,33,12
2263,55.37,12,3
1458,68.19,16,6
1424,93.9,20,6
3548,116.28999999999999,37,8
2108,99.37,27,4
785,52.37,11,3
1454,94.38,17,4
1761,127.71,21,5
2675,69.43,26,7
3307,82.49,36,13
1456,30.78,18,5
4547,153.76,45,13
2575,148.95,32,12
1676,16.98,15,5
921,70.23,22,4
2682,121.39,33,12
903,71.88,14,3
2191,27.2,16,7
2309,50.55,30,9
528,32.12,8,2
2488,163.8,45,11
650,20.06,6,1
1302,70.85,15,2
2101,65.17,25,6
2235,102.66,25,7
1525,1.7000000000000002,3,0
1822,61.85,14,4
1665,98.99,17,4
1148,18.31,9,1
3360,189.58,42,15
143,0.46,2,0
1522,118.15,24,9
5429,232.18,54,16
3934,125.33,38,7
1401,32.95,12,1
3290,73.3,34,10
1820,117.88,21,3
920,23.5,14,5
2078,166.23,34,7
3200,56.22,26,8
1998,54.85,21,3
1689,73.01,17,11
1020,29.62,16,7
1040,25.19,15,4
1653,33.44,12,1
4706,178.6,48,11
1979,50.22,12,3
1700,91.66,25,7
1986,40.12,20,5
1586,42.01,23,6
1095,16.580000000000002,10,2
361,45.26,10,2
1949,141.93,31,5
2258,110.03999999999999,23,6
1856,31.63,15,3
1452,68.92,17,7
1067,57.77,11,2
3356,120.5,40,9
1444,133.82,24,5
2979,152.02,31,6
1024,51.12,14,4
2307,146.39,30,8
771,18.64,14,3
817,38.38,15,3
3244,150.17,37,9
1527,127.67,28,6
3462,118.03,35,13
2146,74.51,15,4
1094,55.94,16,3
2579,114.16,29,7
1824,59.88,16,6
988,53.4,17,4
3299,40.43,32,11
992,33.21,12,3
2040,112.87,24,8
2987,139.83,29,6
2504,255.73,31,5
212,6.64,2,0
1167,16.85,13,5
2902,232.16,40,12
1692,106.27,26,9
1807,69.49,26,8
2779,55.41,36,11
862,46.629999999999995,9,2
1483,109.67,19,5
3110,134.82,40,11
1165,48.18,14,5
1449,90.38,21,4
1375,31.51,15,2
730,73.28,17,8
3881,196.6,39,8
2524,144.52,42,16
690,38.39,12,3
2269,102.57,21,6
2284,99.35,27,8
2668,85.91,33,8
2121,102.87,20,7
1010,21.43,10,2
878,11.41,4,0
2561,127.86,25,9
632,43.17,14,5
1596,80.07,25,6
1398,71.12,16,2
2413,132.81,34,8
662,9.209999999999999,5,1
684,38.1,9,2
1765,52.08,22,3
2509,66.87,41,14
4004,78.08,37,9
1519,56.29,16,5
2727,35.0,16,3
1179,42.47,15,2
3282,104.15,28,7
1056,56.82,16,7
2239,67.47,20,4
1905,73.44,12,2
2813,81.61,23,6
1749,64.22,11,2
1093,42.54,9,1
594,25.29,11,2
1639,100.46,23,6
2665,34.17,26,6
2331,87.35,18,7
1921,86.7,19,3
841,40.46,8,1
2907,48.95,34,5
924,18.43,9,3
1405,94.74,25,7
1043,82.23,14,0
1028,77.36,17,3
1699,79.68,35,6
1037,92.11,21,6
1909,29.21,19,6
1710,62.03,28,4
1868,23.85,15,1
2463,123.47,25,7
1622,90.24,27,8
1916,20.89,13,4
2838,75.17,34,7
1333,62.22,15,3
1189,50.17,9,2
1324,149.52,23,6
857,9.3,7,1
2766,90.91,23,6
1796,77.63,14,2
856,62.980000000000004,13,4
1887,70.93,18,7
848,55.82,11,3
2167,51.22,22,5
3103,100.25,26,3
5567,214.35,60,14
2125,129.65,23,7
2153,100.75,25,12
2047,153.44,31,2
2113,108.88,23,3
4557,275.74,54,12
1254,48.01,15,3
2734,101.46,24,9
882,4.09,4,0
3282,61.05,30,5
2024,112.55,27,7
1521,90.91,23,3
2087,124.92,27,11
1724,81.49,21,4
2317,70.44,24,5
1413,54.120000000000005,15,5
1954,33.99,21,3
1393,95.41,20,7
4528,212.5,51,9
2385,172.53,29,7
868,42.99,14,4
2400,126.83,25,8
2543,27.06,15,5
2095,97.07000000000001,25,7
1019,60.02,22,6
2248,58.65,21,4
2677,80.13,17,8
1807,155.35,34,11
2273,115.52,32,11
1412,105.03,24,6
1819,110.49,27,6
2715,116.84,41,12
1167,38.79,16,6
1197,24.02,17,4
2414,42.89,24,5
785,39.73,10,2
1418,24.59,11,1
2467,100.22,33,11
4136,172.8,48,9
2695,60.96,30,7
4130,163.94,33,4
2003,38.79,23,4
1525,20.27,12,4
783,31.07,16,4
1297,76.85,19,5
1285,19.94,18,4
1881,93.65,25,9
3157,97.82,25,6
1451,39.83,26,5
1325,34.78,18,9
1088,68.49,16,3
1592,154.07,32,6
1994,120.03999999999999,24,5
3596,278.12,48,14
1077,43.53,22,8
1761,37.08,15,2
1746,63.91,19,3
5787,160.36,47,10
2620,126.59,24,6
555,20.720000000000002,8,1
1837,113.61,23,4
2583,43.21,29,4
3112,121.45,37,7
1697,51.690000000000005,21,5
2885,72.52,24,4
1183,51.55,13,3
2724,118.47,29,6
1003,45.98,11,4
2536,103.19,28,8
855,15.959999999999999,10,3
156,16.42,4,0
1460,63.42,23,7
1866,42.46,14,5
969,80.83,16,4
1957,120.01,32,13
1610,52.75,14,7
842,15.52,8,1
1422,37.94,21,4
806,29.37,7,2
2056,50.15,17,2
2019,71.02,22,5
1693,52.25,12,2
1951,151.32,25,4
1301,94.00999999999999,22,6
2013,166.26,29,9
2389,167.01,39,13
1306,82.73,19,5
1568,29.83,14,3
3396,99.5,26,8
964,37.83,12,4
2198,118.37,28,7
1732,46.36,23,7
1793,143.65,35,13
657,36.31,12,8
1841,113.53999999999999,30,3
1067,65.41,13,4
1606,57.89,30,8
2378,65.9,25,10
3416,109.24,27,4
1608,56.75,13,2
1269,21.41,12,1
1811,63.36,25,6
1651,84.44,20,9
1731,96.89,26,2
3422,84.19,29,7
2081,85.44,18,4
2604,108.11,28,6
1032,25.45,14,4
1553,91.2,27,8
1184,65.72,15,4
1614,21.72,15,6
1978,63.94,24,5
857,76.09,12,2
3919,127.39999999999999,42,7
4144,69.12,36,10
1306,99.7,22,4
1442,74.75,21,9
1600,83.14,19,6
537,35.94,7,3
1660,103.91,24,7
2493,63.2,25,8
1926,55.22,43,11
1770,88.56,23,4
1649,150.27,25,9
2741,135.8,34,9
1846,42.72,19,6
2258,97.59,17,5
2008,127.15,29,8
2675,210.56,40,13
856,19.36,8,1
828,15.18,9,3
954,66.16,12,4
1931,73.37,19,4
2597,85.75,19,2
1996,103.64999999999999,25,8
2354,52.64,23,3
2633,113.16,31,5
3115,70.75,29,8
2434,89.82000000000001,18,6
1714,75.65,20,4
1578,54.83,18,6
2025,54.94,16,3
2693,72.31,21,6
2435,70.92,24,6
1174,15.18,7,2
3152,111.44,32,4
1501,49.66,12,2
2443,104.39,51,12
2070,73.42,16,7
2952,30.89,18,4
1835,37.03,20,6
1942,93.06,25,6
1473,53.64,17,3
2278,85.9,21,6
2147,26.85,17,4
2107,111.18,24,7
1590,42.519999999999996,20,6
2805,144.48,28,7
2080,113.64,25,5
2761,63.65,36,6
429,35.4,7,0
2506,132.81,28,10
963,55.85,12,3
1418,42.87,11,3
1242,103.98,23,5
1877,85.15,16,0
2119,78.47,18,5
470,28.54,8,4
3504,196.44,39,13
1069,45.33,10,1
1067,104.17,19,4
1596,93.63,19,7
2364,132.58,33,8
1048,68.52,18,3
6274,167.13,52,13
2073,34.71,21,2
2566,150.07,38,9
1117,54.63,15,2
1567,61.15,21,6
1810,127.67999999999999,23,6
1544,87.57,17,3
1440,18.04,12,4
1568,38.35,15,6
1885,67.64,17,5
2125,75.65,21,7
2066,45.63,23,6
2613,36.75,23,8
4255,247.66,68,15
1481,82.92,19,5
1271,56.29,17,4
2018,46.56,27,13
1881,115.51,25,4
1242,21.68,13,2
2755,130.96,51,12
2212,25.46,12,3
2103,77.08,19,8
1345,96.71,20,7
1232,109.12,24,7
1714,127.04,33,10
1518,98.25999999999999,22,4
1740,85.06,24,7
2061,46.87,19,4
556,25.27,5,1
1571,57.51,30,7
291,13.8,5,0
2102,116.39,25,7
2116,36.13,13,0
3771,91.4,40,12
1970,78.65,23,6
3661,90.19,22,4
1016,109.39,24,9
2456,43.95,32,6
720,50.53,10,4
1987,131.6,24,7
1947,41.54,25,6
1547,40.08,24,5
1166,71.97,20,10
1742,66.94,16,4
1513,139.79,25,5
1739,81.52,25,10
1190,45.55,15,1
1218,52.87,15,6
1820,131.43,40,10
969,44.7,14,2
1582,72.02,16,4
1971,40.67,20,7
2576,69.13,23,4
1245,22.02,13,8
2121,125.92,26,6
2064,37.81,23,8
1858,111.52,19,3
3128,135.12,34,8
1171,60.019999999999996,12,5
939,64.03,17,3
4883,168.96,47,16
1064,97.95,19,4
1516,49.07,23,11
2140,61.41,31,10
1541,83.45,16,7
2697,62.57,32,10
1018,108.92999999999999,21,10
2137,94.16,19,7
1481,79.9,23,4
1893,111.66,21,9
2104,92.52,25,10
1953,36.16,17,2
1635,52.36,25,4
1950,75.98,17,7
2568,41.82,20,6
2528,78.82000000000001,23,6
1474,54.58,19,6
1824,106.91,22,7
1434,85.34,23,5
2112,135.43,26,9
1379,171.09,25,7
1395,77.83,17,6
3402,249.43,39,10
919,56.21,15,3
911,30.11,17,4
2478,69.53,41,5
1252,93.03,22,0
1082,18.27,9,1
3046,50.58,30,8
1365,27.01,18,3
1653,115.01,19,8
1358,172.12,30,5
1137,50.49,15,6
1286,30.81,17,3
489,9.45,5,2
1312,59.26,18,6
738,49.07,14,5
4770,126.65,29,6
1568,44.72,19,9
654,35.05,8,3
2585,84.46,15,3
1620,88.92,21,5
677,53.9,15,3
2195,156.73,34,7
3578,84.91,26,8
912,54.4,13,4
843,77.28,14,0
3315,65.38,25,4
2315,164.09,43,11
1645,116.34,30,6
2370,77.42,24,11
926,45.14,15,3
1015,39.02,12,3
1817,18.96,17,4
3347,162.69,40,7
1644,100.03,26,8
1473,91.00999999999999,18,7
1124,74.02,20,2
4945,103.8,35,9
3230,136.56,38,4
1004,11.34,9,5
2138,127.0,32,3
1316,116.39,19,6
1990,92.72,28,7
2251,104.06,27,7
2901,167.41,40,15
1530,45.83,20,8
1306,58.58,22,6
1558,38.55,19,6
809,90.47,21,5
2377,41.42,19,6
1696,111.16,26,8
2010,142.34,30,7
1556,53.64,16,3
1189,48.06,18,3
2716,60.27,30,4
2207,159.27,40,9
1472,47.42,15,6
2133,175.69,37,6
323,7.51,4,0
3581,107.38,32,9
1316,23.99,18,3
1452,15.1,13,3
1403,36.02,23,4
643,59.010000000000005,11,3
2081,30.03,24,4
1562,130.18,26,8
784,50.21,15,1
3306,87.44,39,9
524,5.27,5,1
2023,85.55,26,5
1866,39.4,24,8
1788,84.95,20,7
1402,90.64,19,6
1058,26.71,10,3
1219,65.38,15,2
790,48.25,12,1
769,21.03,8,2
1585,86.83,21,9
1297,93.58,18,8
6305,160.36,54,15
3530,85.92,43,12
2118,182.94,35,10
1046,4.32,4,0
2327,36.54,24,2
2017,49.910000000000004,26,9
1328,29.16,15,4
3250,127.64999999999999,32,10
3629,149.77,38,9
1870,85.08,24,7
825,29.46,13,5
1398,81.45,21,7
528,48.46,10,0
3211,72.31,24,8
1918,73.44,29,11
1966,54.13,27,5
1422,81.2,17,4
1507,30.31,21,3
749,84.51,15,5
743,22.1,10,3
1552,114.22,20,4
674,55.42,14,3
1507,107.61,28,9
1896,108.6,33,8
1105,54.43,13,4
1517,105.89,27,4
1728,51.4,23,7
2180,137.31,31,12
2608,175.85,36,6
1352,61.84,16,2
1909,58.51,21,5
1673,103.36,21,2
1383,30.76,18,4
1182,82.53,20,8
1829,118.75,21,4
1298,52.7,17,5
1647,48.37,13,3
2613,37.25,25,10
2433,59.98,38,8
1483,40.46,16,6
2191,133.0,24,8
1396,24.86,14,4
2728,98.37,34,7
1769,107.57000000000001,24,9
2354,66.01,37,10
4974,180.93,45,12
1699,84.24,21,8
3467,139.86,43,12
1530,33.36,19,7
938,15.24,13,5
460,32.96,10,2
1368,44.21,23,5
2582,126.96000000000001,30,10
1497,33.76,17,7
1390,50.64,12,2
2541,46.73,35,4
1418,55.62,20,5
1884,96.05,21,3
1599,114.76,21,5
1456,40.35,19,4
1557,20.22,14,3
464,27.59,8,1
1988,39.34,23,4
3019,37.19,23,6
1996,96.19,26,8
1807,34.589999999999996,8,2
1492,104.25,23,7
1548,60.25,15,4
2628,43.6,29,5
1702,91.56,22,6
1615,151.06,27,5
1647,13.65,7,2
853,64.17,11,3
362,10.77,5,1
2484,139.14000000000001,26,7
749,19.25,7,5
1607,54.62,15,5
2974,115.04,28,5
696,30.42,13,3
1361,79.48,17,3
2791,108.28,30,9
1053,31.56,16,9
1305,70.48,16,6
4173,216.84,56,11
1612,86.27,22,8
1389,44.99,13,3
1876,50.980000000000004,10,5
1285,66.48,14,6
2421,99.01,26,11
1236,28.58,12,5
955,32.56,16,3
1071,101.56,30,8
1587,75.94,25,6
1968,61.72,19,3
1428,66.96,15,7
3003,94.45,43,16
1692,77.52,25,6
1061,90.17,22,7
2621,92.11,31,7
1366,29.23,17,3
2741,114.03999999999999,32,8
2260,95.05,22,3
1604,102.61,17,4
2231,95.46,21,8
3000,50.0,29,13
1525,42.03,13,5
1969,154.21,31,6
1286,75.77,17,4
2237,128.59,31,7
1305,25.73,15,5
1642,112.68,25,8
2261,49.67,12,4
1553,21.95,18,7
2699,149.7,28,12
2741,37.43,23,6
2014,68.81,16,7
3432,126.32,32,10
1754,40.75,11,1
1212,38.52,10,2
2570,125.36,32,14
1083,67.57000000000001,17,9
1063,41.32,14,5
1670,20.19,7,0
2263,54.93,15,6
899,9.21,7,1
1937,33.28,18,5
2156,67.17,33,5
3376,123.42,38,14
1651,48.66,28,6
3233,104.06,31,8
1258,15.54,10,5
1313,68.15,18,4
929,29.19,8,1
1752,115.03999999999999,22,9
2237,69.73,34,14
552,22.5,8,2
1511,55.64,16,3
1668,67.94,21,6
917,10.43,8,1
1746,123.03,27,7
2005,74.28,26,6
841,47.27,9,2
521,29.240000000000002,9,3
1347,55.370000000000005,15,3
3760,174.15,46,13
1627,32.72,12,0
2148,156.79,28,3
2920,92.65,42,13
1514,39.2,23,6
2647,92.28,32,6
826,16.31,9,1
1869,37.51,16,6
2291,105.92,26,7
1855,61.39,15,5
2796,55.39,30,8
2400,57.92,31,5
1604,38.34,18,4
2087,40.65,25,5
2705,112.49,28,11
2060,100.26,22,8
1700,65.54,18,5
1250,53.22,12,5
2662,131.3,29,11
3907,127.36,46,12
1424,35.11,12,3
2134,33.72,16,2
3385,94.25,21,4
2011,112.52,24,8
796,22.0,11,3
1028,83.16,19,7
2424,74.85,41,11
1130,58.28,14,3
3653,131.26,33,7
499,42.72,10,4
4668,62.19,33,10
1540,55.519999999999996,21,4
2548,132.05,38,10
2516,36.49,9,2
1985,38.16,24,6
2028,128.19,24,6
1861,123.91,31,10
2542,192.77,40,11
2126,48.93,27,6
1402,75.89,24,9
1441,79.54,18,3
1220,20.53,11,4
2534,189.83,42,11
4018,105.7,31,9
1295,57.2,13,2
2169,44.38,23,11
1956,65.12,20,7
2981,45.61,25,7
1189,46.86,24,5
2150,69.25,26,6
1219,62.36,13,5
2148,75.12,23,8
1960,40.59,27,8
1662,43.42,22,7
2428,89.09,16,2
4429,204.03,50,9
1288,29.1,17,4
3032,166.21,47,10
2242,117.57,25,6
744,21.259999999999998,14,2
1605,38.519999999999996,22,5
1170,51.01,20,9
1186,66.63,16,4
1932,93.14,23,5
1129,67.69,17,3
1281,125.1,21,6
2265,119.0,28,7
1581,32.81,15,5
1433,76.75,18,7
1821,56.78,30,3
2738,59.089999999999996,14,3
1503,100.79,22,6
1303,45.38,17,5
1905,159.41,32,7
1424,39.13,11,4
1404,76.79,27,7
1722,64.89,18,6
1023,33.74,11,2
1308,73.9,15,4
1365,28.9,8,3
1602,65.96,16,6
1828,91.44,24,7
923,69.63,16,4
3390,118.89,23,9
2167,83.44,19,4
2366,98.73,27,7
1561,56.24,18,8
1081,60.47,12,3
2430,128.0,31,7
1839,57.77,24,5
1066,35.01,16,5
1544,51.18,20,5
2120,58.28,22,8
1832,110.49,24,6
1299,54.85,14,3
2229,106.3,20,5
1429,49.42,14,7
1165,64.99,17,5
3349,112.62,28,3
2176,86.55,31,10
3251,122.16000000000001,33,8
2014,67.04,37,11
1747,68.64,15,7
2496,126.85000000000001,35,12
2272,87.34,23,3
1499,17.87,13,5
1484,67.75,18,8
1585,107.18,25,9
1649,89.14,24,5
1804,66.3,31,8
2173,46.26,13,4
2738,58.51,37,10
1530,25.52,14,1
2182,97.54,19,4
2407,115.83,32,5
1676,27.41,18,6
2096,87.05,24,4
1285,105.3,25,8
3982,149.83,34,8
1459,22.32,8,2
4725,92.61,54,10
1701,129.06,28,6
3387,137.9,37,5
2666,43.18,30,4
1672,87.9,21,6
1912,89.78999999999999,23,5
1369,22.79,13,4
2005,67.1,18,9
1991,92.74,24,9
1759,25.56,8,2
3668,143.22,33,14
2801,38.78,24,5
1261,20.89,13,5
2778,159.73,28,7
969,44.4,12,4
1256,19.65,10,4
176,13.82,5,2
3468,59.75,35,13
3119,53.4,17,3
952,15.76,5,1
1716,37.27,21,5
1269,86.47,18,6
2747,194.85,37,4
1113,19.189999999999998,12,3
1945,39.8,21,1
1706,55.4,13,3
3438,109.13,37,9
1438,53.57,18,6
1523,64.2,19,7
1637,78.38,23,9
1748,23.41,15,4
2564,99.9,43,17
1802,51.4,26,9
776,20.89,7,0
2742,168.44,43,8
1008,27.33,7,0
1930,102.76,32,5
1057,47.87,10,3
1778,52.9,15,3
370,15.4,7,2
2206,59.83,31,11
1555,57.09,16,3
1198,85.37,20,5
3017,106.41,31,7
1379,67.24,20,6
1503,49.06,25,7
1054,60.5,16,3
878,11.94,8,2
525,1.21,3,1
930,52.95,13,3
1540,52.43,19,8
711,3.6100000000000003,3,0
2340,83.7,24,5
3365,257.0,54,8
1511,48.81,12,1
1481,31.73,19,5
685,40.39,11,5
1733,108.91,21,5
1676,56.09,18,2
271,5.64,6,3
2010,110.69,22,5
1779,109.99,23,6
1851,103.71000000000001,25,5
1231,32.52,13,2
503,18.16,8,0
2374,48.92,21,5
3783,195.05,45,13
1577,47.620000000000005,17,8
2144,78.89,20,6
2234,103.21,25,3
2870,132.65,25,5
2045,63.550000000000004,23,6
1582,27.63,15,3
1550,72.32000000000001,16,4
2018,194.32,34,7
1940,38.01,23,5
1366,77.32000000000001,18,6
2193,88.9,25,3
1476,98.93,18,6
1685,30.3,17,6
501,59.36,9,1
1781,116.81,26,9
1763,119.16,26,3
2454,111.71,29,4
1154,69.86,18,6
1187,57.47,19,5
3572,151.42,47,10
1640,78.14999999999999,21,3
1601,67.19,16,7
1251,58.42,15,4
1080,45.64,15,3
2764,62.74,34,9
1257,30.55,12,3
1580,113.79,26,9
5374,185.76,49,14
4123,53.16,30,8
709,70.79,14,4
2592,67.17,29,6
2034,75.04,18,2
1872,85.83,36,9
2462,69.62,25,8
1617,114.41,28,5
1537,33.61,20,5
1908,50.13,28,8
1439,55.55,13,6
1411,50.51,17,7
860,59.88,15,5
2004,55.21,17,6
1779,31.08,21,7
973,21.52,10,5
1727,106.45,20,7
1493,77.45,20,5
1629,115.51,21,8
3401,204.19,46,18
1384,63.089999999999996,15,5
2665,60.78,13,3
1137,86.14,20,6
3210,145.57,35,9
2417,98.91,36,8
3811,117.07,33,6
1989,98.1,27,8
2608,43.83,32,8
3019,141.54,38,13
2029,68.82,19,10
2953,170.85,34,9
1350,87.13,20,4
1459,50.86,18,5
887,2.8,4,0
1244,16.2,9,2
1135,76.71000000000001,18,1
979,11.91,12,3
147,5.55,3,1
2480,158.95,44,12
1524,66.19,12,5
2569,213.3,42,14
2047,84.17999999999999,21,4
1302,61.25,14,4
1726,90.1,30,5
2013,48.95,17,2
1204,2.68,4,0
1099,74.36,14,2
1723,52.660000000000004,18,10
2882,22.9,15,3
1556,34.91,23,3
2736,75.44,39,9
962,69.69,15,4
2542,22.66,20,2
1455,91.56,21,5
1458,95.91,22,10
1943,37.07,24,4
1064,76.53,14,6
551,18.93,5,0
1352,33.44,19,6
1955,91.73,23,6
853,62.7,13,3
1553,67.55,12,3
3034,50.39,21,4
1209,22.5,19,2
2092,64.26,36,9
1676,51.48,18,7
727,25.93,7,0
869,32.02,15,1
3587,102.69,33,8
893,33.13,7,2
493,4.19,5,0
1860,60.47,16,6
2081,75.95,39,10
1004,70.97,18,5
2224,147.14,32,10
1004,91.26,19,6
1575,49.4,14,1
1225,15.81,9,4
3732,135.36,37,6
1325,35.98,11,2
1823,81.28,16,3
3016,129.48,42,11
1267,87.67999999999999,24,9
1453,56.21,28,7
2437,75.7,17,5
860,25.080000000000002,10,3
1622,113.0,32,9
1512,41.33,12,3
1772,62.14,16,8
1630,36.73,24,9
2122,104.92,23,6
1179,62.78,19,4
3293,145.25,40,11
